50;14;28;30094845
7;25;58;30093760
93;0;15;30094906
67;0;33;30082880
19;0;15;30090120
50;8;42;30088343
15;4;30;30091055
18;22;33;30094368
4;4;12;30083642
26;0;35;30078219
14;33;83;30094487
24;12;56;30093692
22;6;12;30093375
80;0;0;30100616
9;38;38;30097033
11;14;50;30099929
0;67;78;30098973
0;17;25;30097973
11;17;33;30097806
36;12;25;30098257
0;0;60;30100296
2;14;39;30077726
7;17;40;30038039
19;23;47;30069763
28;0;12;30092555
36;0;14;30092915
67;12;29;30093370
21;15;38;30092619
25;14;29;30092444
21;15;30;30093065
19;17;50;30093820
65;16;32;30093655
17;0;27;30092972
19;40;80;30093129
29;27;50;30085374
17;45;45;30093268
30;22;43;30088368
14;42;53;30092325
10;13;45;30089139
19;29;43;30093021
5;6;50;30085920
24;27;59;30089742
31;12;45;30086153
23;20;52;30089252
20;12;50;30091043
10;36;57;30084953
20;2;11;30068961
40;7;37;30087773
28;0;33;30088653
24;8;30;30082737
3;6;13;30067280
18;17;33;30083316
62;6;29;30051978
59;8;38;30067405
17;9;45;30088637
19;5;28;30083164
71;0;18;30077878
54;4;9;30084314
30;18;42;30087850
6;19;40;30088673
21;33;58;30087358
5;44;83;30088026
37;17;39;30088543
15;19;50;30087386
16;13;60;30090121
9;0;50;30092388
54;14;48;30093709
61;24;29;30092669
46;18;36;30095774
19;5;55;30094514
18;36;64;30093958
28;31;62;30093032
9;22;59;30061050
13;32;58;30066898
39;21;48;30021917
14;9;37;30038432
20;27;60;30038528
60;13;27;30080616
14;33;52;30076695
24;28;52;30020299
28;19;42;30071476
7;33;64;30083568
34;10;40;30066388
28;36;55;30089118
10;8;32;30054596
9;16;41;30082686
23;12;31;30084053
33;23;38;30038406
30;22;51;30087856
32;6;34;30065177
21;10;31;30053403
33;0;0;115324
25;18;44;30097065
50;15;15;30109285
15;11;36;30085844
13;20;48;30070249
9;12;38;30096713
9;23;41;30106699
20;40;58;30094112
36;18;55;30100407
20;10;30;30097827
15;14;37;30089922
12;86;86;30101256
100;0;0;30067937
10;0;67;30097251
50;29;43;30088084
67;0;0;30093262
62;6;24;30067226
67;0;0;30093402
43;17;67;30094143
50;0;33;30088736
30;25;44;30082884
32;6;34;30065177
28;32;49;30036240
4;16;49;30077023
18;37;70;30078566
10;15;33;30082039
25;8;30;30088478
8;1;19;30084446
34;10;40;30066388
38;11;41;30084071
10;13;38;30083462
21;14;43;30052742
28;19;41;30066042
30;4;20;30037018
26;2;8;30080235
23;29;67;30070963
6;7;14;30085090
4;4;12;30083642
32;0;4;30087210
22;0;9;30071347
25;22;42;30065620
11;12;40;30018622
20;27;60;30038528
24;13;45;30052778
28;13;38;30020967
23;28;45;30019817
28;20;56;30083962
6;12;51;30079396
49;3;18;30081526
46;5;21;30077534
64;6;19;30054279
11;7;31;30080942
42;4;24;30077891
34;11;32;30035962
60;5;19;30038428
45;4;28;30054522
38;6;32;30082484
25;7;27;30022962
47;6;25;30022968
20;5;31;30068777
34;31;49;30082871
42;9;31;130795
28;8;25;30037685
9;3;30;30085175
19;29;43;30093021
17;19;52;30093033
34;15;46;30090643
16;4;8;30008347
44;5;27;30094050
16;5;27;30088918
9;17;41;30088340
14;4;28;30093628
10;13;45;30089139
25;11;39;30090910
62;0;11;30089492
22;0;0;30097712
0;33;67;30092521
30;0;17;30088656
0;50;62;30099796
56;0;0;30092813
8;0;0;30083985
8;11;56;30088381
52;0;17;30088867
6;8;31;30087787
39;0;4;30053809
14;11;22;30088187
7;0;8;30066069
0;0;60;30099227
71;0;15;30078451
31;14;38;30051849
21;18;50;30085876
23;8;24;30053470
28;13;38;30020967
25;22;45;130250
28;20;56;30083962
20;27;60;30038528
24;13;45;30052778
14;33;52;30076695
48;11;25;30084030
4;7;17;30083851
10;13;45;30089139
19;5;33;30078520
21;9;30;30089836
34;15;46;30090643
20;12;50;30091043
9;17;41;30088340
21;21;39;30089313
8;11;56;30088381
7;0;8;30066069
20;0;0;30053121
52;0;12;30088876
59;8;38;30067405
10;6;28;30084222
14;11;22;30088187
25;10;45;30082104
17;9;45;30088637
26;9;26;30088754
40;7;37;30087773
52;7;21;30037932
33;36;45;30093814
11;7;21;30089166
34;10;40;30066388
30;4;20;30037018
5;3;21;30042957
21;10;31;30053403
4;16;49;30077023
12;13;48;30077533
18;37;70;30078566
45;3;23;30065332
22;11;26;30084441
28;3;17;30078632
29;6;13;30068400
14;18;36;30065078
25;8;30;30088478
14;13;33;30083359
10;15;33;30082039
43;14;23;30052361
14;15;50;30082639
34;3;21;30088077
13;5;39;30079112
27;12;31;30082640
3;0;23;30039449
46;5;21;30077534
12;25;38;30077839
64;6;19;30054279
42;2;24;30038413
33;3;18;30058751
52;8;22;30046017
32;13;38;30036206
34;31;49;30082871
22;0;0;30097712
0;17;25;30097973
38;0;40;30098709
10;0;29;30097676
0;50;62;30099796
11;0;11;30101076
15;8;33;30100297
36;12;25;30098257
38;0;0;30097578
42;0;39;30089433
45;0;10;30095568
65;7;21;30082914
67;0;36;30078228
43;17;67;30094143
38;0;50;30084191
33;0;27;30088999
10;86;100;30098671
59;7;40;30079129
37;6;18;30088147
0;0;75;30098601
16;13;60;30090121
50;0;0;30094303
29;0;75;30098400
33;25;50;30085403
80;0;0;30089312
86;0;0;30097682
17;100;100;30097678
80;0;0;30100616
8;11;27;30087218
15;29;48;30092564
13;14;47;30060152
32;4;22;30092162
12;9;25;30099745
17;8;27;30090133
10;26;47;30107906
100;0;100;30097603
10;3;27;30100724
27;0;0;30108836
100;0;0;30113692
0;0;0;30087793
25;10;33;30083261
5;34;58;30077433
10;36;57;30084953
18;12;43;30087985
8;1;19;30084446
14;42;53;30092325
7;5;38;30078751
22;11;26;30084441
21;9;36;30081084
10;13;45;30089139
62;6;24;30067226
33;0;30;30092717
37;6;18;30088147
25;18;41;30082949
42;3;3;30082818
48;10;35;30078453
44;7;15;30081012
17;11;44;30083518
43;2;11;30022946
59;4;24;30068133
18;11;50;30082642
16;16;26;30036421
0;0;31;30092433
7;25;58;30093760
40;0;44;30093413
93;0;15;30094906
11;0;11;30101076
27;0;25;30093944
10;0;29;30097676
56;0;0;30092813
62;0;11;30089492
5;0;3;30052288
22;3;14;30082961
17;9;45;30088637
40;7;37;30087773
62;6;29;30051978
54;4;9;30084314
13;5;39;30079112
5;3;10;30018146
43;2;25;30054608
11;7;31;30080942
29;3;14;30039079
27;12;31;30082640
3;0;23;30039449
30;25;44;30082884
11;9;37;30068832
4;16;49;30077023
21;10;31;30053403
30;18;42;30087850
8;15;41;30040778
5;3;22;30072817
28;32;49;30036240
16;12;33;30059921
26;4;42;30036048
42;11;32;30066039
52;10;33;30036121
37;9;25;30071519
19;34;66;30030400
49;3;18;30081526
29;32;56;30088707
47;6;25;30022968
60;5;19;30038428
20;13;43;30083461
34;16;38;30076749
20;5;31;30068777
19;0;12;30085899
26;2;8;30080235
6;6;25;30094046
22;0;9;30071347
23;29;67;30070963
100;0;0;30097909
86;0;0;30097682
17;100;100;30097678
29;0;75;30098400
50;0;0;30098549
0;0;0;30099229
62;0;60;30097750
56;17;17;30097746
57;0;0;30104642
0;0;0;30106431
40;0;0;30099008
14;0;0;30093955
0;19;38;30103249
39;32;55;30107988
17;17;33;30099129
8;27;64;30093830
10;17;34;30100729
15;29;48;30092564
29;14;29;30107084
33;8;29;30096964
0;50;75;30115273
57;14;14;30113834
11;11;33;30095573
33;0;0;115324
17;8;28;131229
0;0;0;30022829
25;12;25;30053938
60;0;25;30097565
36;0;0;30094296
56;12;31;30077790
89;0;12;30065406
15;41;70;30100728
8;17;29;30098653
27;0;0;30108836
15;14;37;30089922
21;21;39;30095694
11;11;33;30095573
0;12;62;30114653
0;0;0;30112510
3;34;75;30077134
38;10;34;30066630
8;22;44;30093717
21;0;19;30055203
21;0;0;30036226
33;18;45;30092629
50;8;42;30088343
24;12;56;30093692
26;0;35;30078219
37;17;39;30088543
26;2;8;30080235
31;5;18;30085108
15;7;17;30094431
23;29;67;30070963
0;17;25;30097973
40;0;44;30093413
30;0;0;30082883
93;0;15;30094906
44;8;33;30088941
23;0;20;30088874
15;8;33;30100297
5;0;3;30052288
56;0;0;30092813
52;8;22;30046017
20;13;43;30083461
34;16;38;30076749
25;8;26;30063316
29;21;51;30037290
42;9;31;130795
20;5;31;30068777
6;12;51;30079396
24;13;45;30052778
31;14;38;30051849
28;13;38;30020967
5;20;45;30093627
16;5;27;30088918
48;11;25;30084030
21;21;39;30089313
19;7;29;30083990
21;9;36;30081084
4;7;17;30083851
40;21;29;30054441
24;17;50;30083755
24;22;48;30066792
20;2;11;30068961
41;2;27;30035475
75;1;4;132986
57;8;18;30052779
54;4;9;30084314
13;5;39;30079112
40;4;16;30055495
42;4;24;30077891
40;7;37;30087773
23;11;42;30090675
24;8;30;30082737
30;62;88;30083007
19;5;28;30083164
70;13;27;30075252
18;12;43;30087985
20;12;50;30091043
22;6;22;30083806
38;11;41;30084071
29;6;13;30068400
56;24;52;30092506
10;13;45;30089139
10;36;57;30084953
28;3;17;30078632
45;3;23;30065332
11;9;37;30068832
5;3;21;30042957
10;15;33;30082039
7;5;38;30078751
25;8;30;30088478
23;20;52;30089252
34;10;40;30066388
14;42;53;30092325
32;8;24;30068536
43;2;25;30054608
11;7;31;30080942
27;12;31;30082640
64;6;19;30054279
60;5;19;30038428
52;10;33;30036121
39;10;22;30080674
42;2;24;30038413
49;3;18;30081526
42;11;32;30066039
62;7;18;30054763
26;4;42;30036048
19;34;66;30030400
10;8;32;30054596
16;12;33;30059921
5;3;22;30072817
21;8;33;30040381
4;25;58;30083069
12;13;48;30077533
59;0;21;30081410
52;0;17;30088867
48;7;17;30036321
33;33;56;30093597
25;10;45;30082104
18;11;50;30082642
59;8;38;30067405
8;11;56;30088381
57;10;34;30070856
16;16;26;30036421
10;6;28;30084222
43;14;23;30052361
17;9;45;30088637
40;0;67;30097386
75;40;60;30098508
62;0;60;30097750
10;86;100;30098671
14;0;0;30093955
0;0;100;30093392
100;0;0;30097981
33;0;0;30099131
0;0;0;30098141
3;0;23;30039449
11;22;39;30108839
33;0;0;115324
27;0;0;30108836
33;14;19;30107865
10;3;27;30100724
32;4;22;30092162
33;8;29;30096964
10;17;34;30100729
0;20;60;30104993
17;8;27;30090133
100;0;0;30088073
3;14;29;30077912
15;29;48;30092564
15;14;37;30089922
60;0;20;30095408
0;0;0;30087793
43;0;20;30040396
42;8;36;122444
100;0;0;30077379
0;0;0;30097526
25;12;25;30053938
61;24;29;30092669
40;0;14;30084311
33;7;24;30023323
43;10;45;30087906
0;56;62;30068119
41;2;27;30035475
70;13;27;30075252
19;5;28;30083164
13;5;39;30079112
5;3;10;30018146
43;2;25;30054608
11;7;31;30080942
29;3;14;30039079
31;5;18;30085108
44;4;18;30055179
10;15;41;30085296
20;12;50;30091043
2;7;26;30085839
22;6;22;30083806
26;0;35;30078219
17;10;33;30094200
4;4;12;30083642
18;7;29;30092715
33;18;45;30092629
22;6;12;30093375
15;4;30;30091055
18;22;33;30094368
24;12;56;30093692
52;4;17;30089331
37;6;18;30088147
19;0;12;30085269
8;11;56;30088381
14;11;22;30088187
17;11;44;30083518
18;11;50;30082642
44;7;15;30081012
16;16;26;30036421
52;0;12;30088876
26;9;26;30088754
17;9;45;30088637
10;6;28;30084222
12;25;38;30077839
46;5;21;30077534
42;11;32;30066039
49;3;18;30081526
52;10;33;30036121
37;9;25;30071519
20;13;43;30083461
60;5;19;30038428
62;7;18;30054763
41;18;39;30088479
26;2;8;30080235
35;0;16;30053773
17;19;52;30093033
16;5;27;30088918
28;19;41;30066042
14;18;36;30065078
10;13;38;30083462
33;6;16;30084925
34;1;16;30078787
29;6;13;30068400
7;5;38;30078751
18;12;43;30087985
16;12;33;30059921
38;0;0;30097578
36;12;25;30098257
62;0;11;30089492
0;0;20;30093214
20;0;22;30092328
0;8;23;30080743
15;0;4;30089699
50;8;42;30088343
27;0;25;30093944
22;3;14;30082961
18;8;14;30073338
64;0;37;30088735
23;11;42;30090675
40;7;37;30087773
3;6;13;30067280
40;4;16;30055495
57;8;18;30052779
24;8;30;30082737
54;4;9;30084314
75;1;4;132986
19;0;12;30085899
40;0;0;30097579
80;0;0;30100616
25;0;17;30083025
80;0;0;30093531
36;57;100;30094000
33;14;19;30107865
24;0;15;30096797
6;6;56;30104350
21;4;12;30079240
0;0;0;30096627
0;12;62;30114653
10;17;34;30100729
29;14;29;30107084
27;0;0;30108836
22;11;44;30008960
67;0;0;123192
0;0;0;30097129
36;0;0;30094296
60;100;100;30034621
21;7;36;30094538
