Lop;Distanse;Startnr;Kusk;StartMetode;Inntjent;Heste_navn;TidVolte;TidAuto;Bane;Dato;Navn;Id_nr;Reg_Nr;Antstarter;vinnerprosent;Trippelprosent;Galoppprosent;PlasseringSisteStart;sistestart;Trippelform;vinnerform;galoppRisiko;Dagendato;Datosistestart;Antdagersistestart;Formplassering;FormHest;Formfaktordager;FormfaktorTotal;Poemngstartnr
5;2100;5;Tom Erga;Autostart;175.000;Årdals Tobben;1.26,9v;1.27,7a;  Bergen Travpark ;2018-09-06;Årdals Tobben;30067677;578001020100489;34;16.00;32.00;38.00;0;2017-09-14;108.8000000000000;54.4000000000000;129.2000000000000;2018-09-06 16:57:14.250;2017-09-14;357;0;34.0000000000000;0;34.0000000000000;0
5;2100;6;Rune Wiig;Autostart;184.879;Rigel Øyvind;1.27,7v;1.28,4a;  Bergen Travpark ;2018-09-06;Rigel Øyvind;30093558;578001020140301;9;17.00;33.00;11.00;0;2018-08-27;29.7000000000000;15.3000000000000;9.9000000000000;2018-09-06 16:57:14.250;2018-08-27;10;0;35.1000000000000;100;135.1000000000000;0
5;2100;7;Lars Tore Hauge;Autostart;152.000;Boen Odin;1.29,5v;1.28,7a;  Bergen Travpark ;2018-09-06;Boen Odin;30080233;578001020110701;41;8.00;26.00;5.00;4;2018-07-19;106.6000000000000;32.8000000000000;20.5000000000000;2018-09-06 16:57:14.250;2018-07-19;49;0;118.9000000000000;0;118.9000000000000;0
5;2100;8;Odd Storetvedt;Autostart;200.500;Haugestad Balto;1.28,4v;1.28,5a;  Bergen Travpark ;2018-09-06;Haugestad Balto;30083163;578001020120293;58;2.00;38.00;19.00;0;2018-08-18;220.4000000000000;11.6000000000000;110.2000000000000;2018-09-06 16:57:14.250;2018-08-18;19;0;121.8000000000000;100;221.8000000000000;0
5;2100;9;Tormod Gudmestad;Autostart;175.000;Njølstad Jela;1.28,9v;1.28,1a;  Bergen Travpark ;2018-09-06;Njølstad Jela;30093714;578001020140390;28;12.00;38.00;43.00;6;2018-08-27;106.4000000000000;33.6000000000000;120.4000000000000;2018-09-06 16:57:14.250;2018-08-27;10;0;19.6000000000000;100;119.6000000000000;0
5;2100;10;Geir Gudmestad;Autostart;202.000;Dæmro Svarten;1.28,5v;1.27,8a;  Bergen Travpark ;2018-09-06;Dæmro Svarten;30078941;578001020110613;73;3.00;19.00;51.00;2;2018-08-22;138.7000000000000;21.9000000000000;372.3000000000000;2018-09-06 16:57:14.250;2018-08-22;15;10;-211.7000000000000;100;-101.7000000000000;0
5;2100;11;Jonn Borgen;Autostart;168.500;Kuven Tøtto;1.28,6v;1.28,6a;  Bergen Travpark ;2018-09-06;Kuven Tøtto;30083552;578001020120460;32;10.00;24.00;16.00;4;2018-08-18;76.8000000000000;32.0000000000000;51.2000000000000;2018-09-06 16:57:14.250;2018-08-18;19;0;57.6000000000000;100;157.6000000000000;0
5;2100;12;Håkon B. Steine;Autostart;239.000;Vertigo Dominant;1.28,5v;1.25,9a;  Bergen Travpark ;2018-09-06;Vertigo Dominant;30094082;578001020140435;42;21.00;51.00;7.00;3;2018-08-30;214.2000000000000;88.2000000000000;29.4000000000000;2018-09-06 16:57:14.250;2018-08-30;7;10;273.0000000000000;100;383.0000000000000;0
9;2900;1;Ole Johan Østre;Volestart;105.351;Rolls Royal;1.16,5v;1.14,3a;Klosterskogen Travbane ;2018-09-01;Rolls Royal* (S);30107367;75200211S141451;6;33.00;33.00;17.00;4;2018-08-27;19.8000000000000;19.8000000000000;10.2000000000000;2018-09-02 16:44:04.633;2018-08-27;6;0;29.4000000000000;100;129.4000000000000;0
9;2900;2;Dag-Sveinung Dalen;Volestart;156.300;Soros Kronos;1.16,4v;1.15,4a;Klosterskogen Travbane ;2018-09-01;Soros Kronos* (S);30095435;75200211S113130;15;7.00;36.00;60.00;4;2018-08-22;54.0000000000000;10.5000000000000;90.0000000000000;2018-09-02 16:44:04.633;2018-08-22;11;0;-25.5000000000000;100;74.5000000000000;0
9;2900;3;Morten A. Pedersen;Volestart;144.500;Whisky Voice;1.15,8v;1.13,5a;  Klosterskogen Travbane ;2018-09-01;Whisky Voice;30089406;578001020135359;22;17.00;39.00;27.00;1;2018-08-17;85.8000000000000;37.4000000000000;59.4000000000000;2018-09-02 16:44:04.633;2018-08-17;16;10;63.8000000000000;100;173.8000000000000;0
9;2920;4;Anette Frønes;Volestart;220.375;Trophydore;1.16,2v;1.14,4a;Klosterskogen Travbane ;2018-09-01;Trophydore (DK);30100858;208334201000350;37;11.00;22.00;19.00;1;2018-08-12;81.4000000000000;40.7000000000000;70.3000000000000;2018-09-02 16:44:04.633;2018-08-12;21;10;51.8000000000000;0;61.8000000000000;0
9;2920;5;Åsbjørn Tengsareid;Volestart;261.160;Frankel D.E.;1.15,5v;1.13,2a;Klosterskogen Travbane ;2018-09-01;Frankel D.E. (DE);30107933;276407000139837;27;19.00;52.00;30.00;2;2018-08-12;140.4000000000000;51.3000000000000;81.0000000000000;2018-09-02 16:44:04.633;2018-08-12;21;10;110.7000000000000;0;120.7000000000000;0
9;2920;6;Eirik Høitomt;Volestart;251.500;Anthony Downs;1.17,0v;1.14,5a;Klosterskogen Travbane ;2018-09-01;Anthony Downs (DK);30093455;208334201200043;37;20.00;57.00;24.00;6;2018-08-12;210.9000000000000;74.0000000000000;88.8000000000000;2018-09-02 16:44:04.633;2018-08-12;21;0;196.1000000000000;0;196.1000000000000;0
9;2920;7;Lars Anvar Kolle;Volestart;263.000;Bleeding Heart;1.15,8v;1.14,5a;Klosterskogen Travbane ;2018-09-01;Bleeding Heart (US);30085380;US-6 J 466;42;14.00;50.00;48.00;3;2018-08-20;210.0000000000000;58.8000000000000;201.6000000000000;2018-09-02 16:44:04.633;2018-08-20;13;10;67.2000000000000;100;177.2000000000000;0
9;2920;8;Simen Bjørbæk Jessen;Volestart;323.000;Creek's Brave;1.15,5v;1.13,7a;  Klosterskogen Travbane ;2018-09-01;Creek's Brave;30066388;578001020105121;63;10.00;38.00;33.00;5;2018-08-22;239.4000000000000;63.0000000000000;207.9000000000000;2018-09-02 16:44:04.633;2018-08-22;11;0;94.5000000000000;100;194.5000000000000;0
9;2920;9;Hans Chr. Holm;Volestart;276.477;Tiller;1.14,2v;1.13,6a;Klosterskogen Travbane ;2018-09-01;Tiller (S);30111317;75200211S122503;25;8.00;24.00;4.00;0;2018-08-24;60.0000000000000;20.0000000000000;10.0000000000000;2018-09-02 16:44:04.633;2018-08-24;9;0;70.0000000000000;100;170.0000000000000;0
9;2920;10;Magnus Teien Gundersen;Volestart;265.868;Noir Sun;1.17,1v;1.13,3a;  Klosterskogen Travbane ;2018-09-01;Noir Sun;30085985;578001020125621;48;7.00;49.00;21.00;6;2018-08-23;235.2000000000000;33.6000000000000;100.8000000000000;2018-09-02 16:44:04.633;2018-08-23;10;0;168.0000000000000;100;268.0000000000000;0
9;2920;11;Lars Fredrik Kolle;Volestart;230.015;I See U. One;1.16,6v;1.14,5a;  Klosterskogen Travbane ;2018-09-01;I See U. One;30077641;578001020115219;75;3.00;20.00;7.00;3;2018-08-23;150.0000000000000;22.5000000000000;52.5000000000000;2018-09-02 16:44:04.633;2018-08-23;10;10;120.0000000000000;100;230.0000000000000;0
9;2940;12;Vidar Hop;Volestart;541.489;Waikiki Man;1.14,6v;1.13,9a;Klosterskogen Travbane ;2018-09-01;Waikiki Man (DK);30091914;208334201100333;109;10.00;39.00;16.00;4;2018-08-22;425.1000000000000;109.0000000000000;174.4000000000000;2018-09-02 16:44:04.633;2018-08-22;11;0;359.7000000000000;100;459.7000000000000;0
9;2940;13;Per Oleg Midtfjeld;Volestart;358.629;Darco;1.15,7v;1.14,4a;Klosterskogen Travbane ;2018-09-01;Darco (DE);30108427;276407000134856;28;25.00;39.00;36.00;2;2018-08-22;109.2000000000000;70.0000000000000;100.8000000000000;2018-09-02 16:44:04.633;2018-08-22;11;10;78.4000000000000;100;188.4000000000000;0
9;2940;14;Martine O. Sørvik;Volestart;412.000;Lass Labero;1.14,9v;1.14,2a;Klosterskogen Travbane ;2018-09-01;Lass Labero (S);30064079;S-07-1454;74;10.00;41.00;24.00;3;2018-07-27;303.4000000000000;74.0000000000000;177.6000000000000;2018-09-02 16:44:04.633;2018-07-27;37;10;199.8000000000000;0;209.8000000000000;0
9;2940;15;Tom Erik Solberg;Volestart;435.494;Yankee Frecel;1.15,5v;1.12,4a;  Klosterskogen Travbane ;2018-09-01;Yankee Frecel;30077740;578001020115247;74;9.00;26.00;9.00;2;2018-08-17;192.4000000000000;66.6000000000000;66.6000000000000;2018-09-02 16:44:04.633;2018-08-17;16;10;192.4000000000000;100;302.4000000000000;0
2;2100;1;Kai Johansen;Volestart;4.000;Tenning;1.33,4v;;  Jarlsberg Travbane ;2018-09-02;Tenning;30097157;578001020150039;4;0.00;100.00;25.00;3;2018-08-12;40.0000000000000;0.0000000000000;10.0000000000000;2018-09-02 17:28:58.260;2018-08-12;21;10;30.0000000000000;0;40.0000000000000;0
2;2100;2;Herman R. Tvedt;Volestart;7.000;Trollanne;1.36,0v;;  Jarlsberg Travbane ;2018-09-02;Trollanne;30021267;N-07-0410;14;0.00;0.00;79.00;0;2018-08-17;0.0000000000000;0.0000000000000;110.6000000000000;2018-09-02 17:28:58.260;2018-08-17;16;0;-110.6000000000000;100;-10.6000000000000;0
2;2100;3;Stine Hansen Juklerød;Volestart;2.000;Eidsnes Juni;1.44,1v;;  Jarlsberg Travbane ;2018-09-02;Eidsnes Juni;30083765;578001020120510;6;0.00;0.00;50.00;P;2018-08-25;0.0000000000000;0.0000000000000;30.0000000000000;2018-09-02 17:28:58.260;2018-08-25;8;0;-30.0000000000000;100;70.0000000000000;0
2;2100;4;Gunnar Austevoll;Volestart;7.000;Goroso Lusianna;1.36,5v;1.34,1a;  Jarlsberg Travbane ;2018-09-02;Goroso Lusianna;30095898;578001020140566;11;0.00;0.00;82.00;Disk. galopp;2018-08-12;0.0000000000000;0.0000000000000;90.2000000000000;2018-09-02 17:28:58.260;2018-08-12;21;0;-90.2000000000000;0;-90.2000000000000;0
2;2100;5;Jan Rune Gaustad;Volestart;7.000;Kaptein Kuling;1.32,5v;;  Jarlsberg Travbane ;2018-09-02;Kaptein Kuling;30090552;578001020130597;7;0.00;50.00;29.00;5;2018-08-25;35.0000000000000;0.0000000000000;20.3000000000000;2018-09-02 17:28:58.260;2018-08-25;8;0;14.7000000000000;100;114.7000000000000;0
2;2100;6;Geir Flåten;Volestart;6.000;Grude Kalle;1.31,3v;;  Jarlsberg Travbane ;2018-09-02;Grude Kalle;30097607;578001020150163;4;0.00;100.00;0.00;2;2018-08-12;40.0000000000000;0.0000000000000;0.0000000000000;2018-09-02 17:28:58.260;2018-08-12;21;10;40.0000000000000;0;50.0000000000000;0
2;2100;7;Vidar Hop;Volestart;5.500;Bokli Inger;1.35,0v;;  Jarlsberg Travbane ;2018-09-02;Bokli Inger;30096960;578001020150018;5;0.00;50.00;60.00;7;2018-08-16;25.0000000000000;0.0000000000000;30.0000000000000;2018-09-02 17:28:58.260;2018-08-16;17;0;-5.0000000000000;100;95.0000000000000;0
2;2100;8;Lars Anvar Kolle;Volestart;7.000;Arverud B.E.T.;1.36,4v;;  Jarlsberg Travbane ;2018-09-02;Arverud B.E.T.;30092450;578001020140044;10;0.00;0.00;60.00;Brutt løp;2018-07-13;0.0000000000000;0.0000000000000;60.0000000000000;2018-09-02 17:28:58.260;2018-07-13;51;0;-60.0000000000000;0;-60.0000000000000;0
2;2100;9;Ole Johan Østre;Volestart;4.000;Asplund Jenta;1.36,2v;;  Jarlsberg Travbane ;2018-09-02;Asplund Jenta;30093410;578001020140312;5;0.00;0.00;40.00;8;2018-08-05;0.0000000000000;0.0000000000000;20.0000000000000;2018-09-02 17:28:58.260;2018-08-05;28;0;-20.0000000000000;0;-20.0000000000000;0
2;2120;10;Frode Karl Hansen;Volestart;7.500;Borka Støvern;1.34,0v;1.33,6a;  Jarlsberg Travbane ;2018-09-02;Borka Støvern;30085753;578001020120667;6;0.00;20.00;33.00;0;2018-07-26;12.0000000000000;0.0000000000000;19.8000000000000;2018-09-02 17:28:58.260;2018-07-26;38;0;-7.8000000000000;0;-7.8000000000000;0
2;2120;11;Kristian Bjørnerød;Volestart;7.500;Kolnes Linda;1.33,1v;;  Jarlsberg Travbane ;2018-09-02;Kolnes Linda;30088016;578001020130144;11;0.00;0.00;64.00;Disk. galopp;2018-08-22;0.0000000000000;0.0000000000000;70.4000000000000;2018-09-02 17:28:58.260;2018-08-22;11;0;-70.4000000000000;100;29.6000000000000;0
2;2120;12;Ernst-Petter Knutsen;Volestart;7.500;Grimsodine;1.36,0v;;  Jarlsberg Travbane ;2018-09-02;Grimsodine;30089601;578001020130562;7;0.00;25.00;43.00;3;2018-08-10;17.5000000000000;0.0000000000000;30.1000000000000;2018-09-02 17:28:58.260;2018-08-10;23;10;-12.6000000000000;0;-2.6000000000000;0
2;2120;13;Adrian Solberg Akselsen;Volestart;12.000;Gull Arwen;1.36,5v;1.36,6a;  Jarlsberg Travbane ;2018-09-02;Gull Arwen;30077824;578001020110374;11;0.00;0.00;27.00;0;2018-05-31;0.0000000000000;0.0000000000000;29.7000000000000;2018-09-02 17:28:58.260;2018-05-31;94;0;-29.7000000000000;0;-29.7000000000000;0
2;2120;14;Eivind Gravdal;Volestart;12.500;Hof Lodin;1.33,7v;;  Jarlsberg Travbane ;2018-09-02;Hof Lodin;30084311;578001020120591;12;0.00;11.00;42.00;Brutt løp;2018-08-12;13.2000000000000;0.0000000000000;50.4000000000000;2018-09-02 17:28:58.260;2018-08-12;21;0;-37.2000000000000;0;-37.2000000000000;0
2;2140;15;Eirik Høitomt;Volestart;20.912;Bergers Granitt;1.33,3v;1.31,3a;  Jarlsberg Travbane ;2018-09-02;Bergers Granitt;30087315;578001020130017;8;0.00;40.00;25.00;2;2018-08-12;32.0000000000000;0.0000000000000;20.0000000000000;2018-09-02 17:28:58.260;2018-08-12;21;10;12.0000000000000;0;22.0000000000000;0
3;2140;1;Inge Melby;Volestart;126.106;Idjerven;1.30,2v;1.28,0a;  Leangen Travbane ;2018-09-03;Idjerven;30067405;578001020100439;37;10.00;43.00;57.00;3;2018-08-26;159.1000000000000;37.0000000000000;210.9000000000000;2018-09-03 19:16:06.923;2018-08-26;8;10;-14.8000000000000;100;95.2000000000000;0
3;2140;2;Andre H. Stensen;Volestart;142.000;Perle Lisa;1.28,8v;1.27,2a;  Leangen Travbane ;2018-09-03;Perle Lisa;30035475;578001020080132;48;2.00;28.00;40.00;0;2018-08-20;134.4000000000000;9.6000000000000;192.0000000000000;2018-09-03 19:16:06.923;2018-08-20;14;0;-48.0000000000000;100;52.0000000000000;0
3;2160;3;Jomar Blekkan;Volestart;184.759;Sæter Fia;1.28,8v;1.26,7a;  Leangen Travbane ;2018-09-03;Sæter Fia;30054279;578001020090530;68;6.00;19.00;63.00;0;2018-08-20;129.2000000000000;40.8000000000000;428.4000000000000;2018-09-03 19:16:06.923;2018-08-20;14;0;-258.4000000000000;100;-158.4000000000000;0
3;2160;4;Amanda Robertsen;Volestart;203.946;Odinson V.A.;1.27,5v;1.27,4a;Leangen Travbane ;2018-09-03;Odinson V.A.*;30088073;578001020130153;1;0.00;0.00;100.00;0;2018-06-04;0.0000000000000;0.0000000000000;10.0000000000000;2018-09-03 19:16:06.923;2018-06-04;91;0;-10.0000000000000;0;-10.0000000000000;0
3;2180;5;Thomas Mjøen;Volestart;293.887;Kashmir;1.27,0v;1.28,0a;  Leangen Travbane ;2018-09-03;Kashmir;30088427;578001020130271;17;7.00;36.00;24.00;2;2018-08-11;61.2000000000000;11.9000000000000;40.8000000000000;2018-09-03 19:16:06.923;2018-08-11;23;10;32.3000000000000;0;42.3000000000000;0
3;2180;6;Veronika Bugge;Volestart;273.119;Hammer Stjernar;1.28,2v;1.24,8a;  Leangen Travbane ;2018-09-03;Hammer Stjernar;30038428;578001020080545;119;5.00;20.00;61.00;6;2018-08-11;238.0000000000000;59.5000000000000;725.9000000000000;2018-09-03 19:16:06.923;2018-08-11;23;0;-428.4000000000000;0;-428.4000000000000;0
3;2180;7;Ragnar Fremstad;Volestart;300.560;Røyns Stjernen;1.26,3v;1.25,5a;  Leangen Travbane ;2018-09-03;Røyns Stjernen;30088707;578001020130351;28;32.00;56.00;29.00;Disk. galopp;2018-07-09;156.8000000000000;89.6000000000000;81.2000000000000;2018-09-03 19:16:06.923;2018-07-09;56;0;165.2000000000000;0;165.2000000000000;0
3;2180;8;Bjørn Garberg;Volestart;249.077;Modin;1.27,8v;1.27,9a;  Leangen Travbane ;2018-09-03;Modin;30082484;578001020120091;53;6.00;30.00;38.00;5;2018-08-26;159.0000000000000;31.8000000000000;201.4000000000000;2018-09-03 19:16:06.923;2018-08-26;8;0;-10.6000000000000;100;89.4000000000000;0
3;2180;9;Arve Sjoner;Volestart;249.500;Rebekka;1.27,0v;1.26,1a;  Leangen Travbane ;2018-09-03;Rebekka;30083520;578001020120440;57;9.00;22.00;26.00;6;2018-08-20;125.4000000000000;51.3000000000000;148.2000000000000;2018-09-03 19:16:06.923;2018-08-20;14;0;28.5000000000000;100;128.5000000000000;0
3;2180;10;Odd Arne Kjøsnes;Volestart;258.500;Gjølmes Spika;1.27,5v;1.26,0a;  Leangen Travbane ;2018-09-03;Gjølmes Spika;30080674;578001020110778;88;10.00;23.00;38.00;0;2018-08-26;202.4000000000000;88.0000000000000;334.4000000000000;2018-09-03 19:16:06.923;2018-08-26;8;0;-44.0000000000000;100;56.0000000000000;0
9;2100;1;Ove Wassberg;Volestart;14.000;Sjur Odin;1.31,9v;1.32,4a;  Bergen Travpark ;2018-09-06;Sjur Odin;30093710;578001020140353;8;0.00;14.00;62.00;0;2018-07-09;11.2000000000000;0.0000000000000;49.6000000000000;2018-09-06 17:09:49.707;2018-07-09;59;0;-38.4000000000000;0;-38.4000000000000;0
9;2100;2;Rolf Tvedt;Volestart;10.000;Ludvik;1.36,6v;;  Bergen Travpark ;2018-09-06;Ludvik;30096909;578001020150017;6;0.00;33.00;50.00;3;2018-08-09;19.8000000000000;0.0000000000000;30.0000000000000;2018-09-06 17:09:49.707;2018-08-09;28;10;-10.2000000000000;0;-0.2000000000000;0
9;2100;3;Odd Storetvedt;Volestart;13.500;Gomnes Faks;1.31,8v;1.35,1a;  Bergen Travpark ;2018-09-06;Gomnes Faks;30090520;578001020130591;11;0.00;25.00;64.00;Disk. galopp;2018-07-09;27.5000000000000;0.0000000000000;70.4000000000000;2018-09-06 17:09:49.707;2018-07-09;59;0;-42.9000000000000;0;-42.9000000000000;0
9;2100;4;Elisabeth Storetvedt;Volestart;0;Jo Viking;1.39,0v;;  Bergen Travpark ;2018-09-06;Jo Viking;30088263;578001020130229;5;0.00;0.00;20.00;P;2018-08-02;0.0000000000000;0.0000000000000;10.0000000000000;2018-09-06 17:09:49.707;2018-08-02;35;0;-10.0000000000000;0;-10.0000000000000;0
9;2100;5;Rune Wiig;Volestart;6.000;Bovis Oda;1.34,0v;;  Bergen Travpark ;2018-09-06;Bovis Oda;30088527;578001020130300;5;0.00;50.00;0.00;6;2018-06-28;25.0000000000000;0.0000000000000;0.0000000000000;2018-09-06 17:09:49.707;2018-06-28;70;0;25.0000000000000;0;25.0000000000000;0
9;2100;6;Hege Kristin Høyland;Volestart;0;Torinå;;;  Bergen Travpark ;2018-09-06;Torinå;30088659;578001020130344;3;0.00;0.00;33.00;P;2018-08-02;0.0000000000000;0.0000000000000;9.9000000000000;2018-09-06 17:09:49.707;2018-08-02;35;0;-9.9000000000000;0;-9.9000000000000;0
9;2100;7;Lars Tore Hauge;Volestart;8.000;Valle Donna;1.34,5v;;  Bergen Travpark ;2018-09-06;Valle Donna;30093618;578001020140364;8;0.00;25.00;25.00;5;2018-08-30;20.0000000000000;0.0000000000000;20.0000000000000;2018-09-06 17:09:49.707;2018-08-30;7;0;0.0000000000000;100;100.0000000000000;0
9;2100;8;Tore Totland;Volestart;11.500;Tilde Ø.K.;1.35,2v;;  Bergen Travpark ;2018-09-06;Tilde Ø.K.;30099262;578001020150496;7;0.00;50.00;57.00;3;2018-08-30;35.0000000000000;0.0000000000000;39.9000000000000;2018-09-06 17:09:49.707;2018-08-30;7;10;-4.9000000000000;100;105.1000000000000;0
9;2120;9;Jan Erik Landaas;Volestart;24.000;Rive Raptus;1.35,2v;;  Bergen Travpark ;2018-09-06;Rive Raptus;30092323;578001020140021;11;0.00;12.00;36.00;0;2018-08-09;13.2000000000000;0.0000000000000;39.6000000000000;2018-09-06 17:09:49.707;2018-08-09;28;0;-26.4000000000000;0;-26.4000000000000;0
9;2120;10;Pål Buer;Volestart;19.000;Ness Tjo Sif;1.33,7v;;  Bergen Travpark ;2018-09-06;Ness Tjo Sif;30098818;578001020150404;7;0.00;20.00;29.00;Disk. galopp;2018-08-30;14.0000000000000;0.0000000000000;20.3000000000000;2018-09-06 17:09:49.707;2018-08-30;7;0;-6.3000000000000;100;93.7000000000000;0
9;2120;11;Svein Ove Wassberg;Volestart;20.000;Sture Neon;1.34,2v;;  Bergen Travpark ;2018-09-06;Sture Neon;30092695;578001020140101;6;20.00;20.00;50.00;4;2018-08-30;12.0000000000000;12.0000000000000;30.0000000000000;2018-09-06 17:09:49.707;2018-08-30;7;0;-6.0000000000000;100;94.0000000000000;0
9;2120;12;Frank Ringheim;Volestart;23.000;Felix T.H.;1.35,8v;;  Bergen Travpark ;2018-09-06;Felix T.H.;30097968;578001020150241;6;33.00;67.00;0.00;3;2018-07-27;40.2000000000000;19.8000000000000;0.0000000000000;2018-09-06 17:09:49.707;2018-07-27;41;10;60.0000000000000;0;70.0000000000000;0
9;2140;13;Øyvind Austevoll;Volestart;33.000;Tin Mai;1.32,1v;;  Bergen Travpark ;2018-09-06;Tin Mai;30087929;578001020130108;15;10.00;40.00;67.00;Disk. galopp;2018-08-30;60.0000000000000;15.0000000000000;100.5000000000000;2018-09-06 17:09:49.707;2018-08-30;7;0;-25.5000000000000;100;74.5000000000000;0
9;2140;14;Geir Vie;Volestart;39.000;Kolnes Faksa;1.31,6v;1.29,8a;  Bergen Travpark ;2018-09-06;Kolnes Faksa;30037678;578001020080440;32;0.00;3.00;50.00;0;2018-08-02;9.6000000000000;0.0000000000000;160.0000000000000;2018-09-06 17:09:49.707;2018-08-02;35;0;-150.4000000000000;0;-150.4000000000000;0
2;2140;1;Jan Martin Bjerring;Volestart;47.491;Perle Vilja;1.31,5v;1.29,3a;  Bjerke Travbane ;2018-09-05;Perle Vilja;30093202;578001020140250;21;0.00;11.00;43.00;5;2018-08-27;23.1000000000000;0.0000000000000;90.3000000000000;2018-09-05 13:18:06.523;2018-08-27;9;0;-67.2000000000000;100;32.8000000000000;0
2;2140;2;Magnus Teien Gundersen;Volestart;26.121;Rokne Bliss;1.33,7v;;  Bjerke Travbane ;2018-09-05;Rokne Bliss;30093207;578001020140256;4;0.00;33.00;25.00;3;2018-08-31;13.2000000000000;0.0000000000000;10.0000000000000;2018-09-05 13:18:06.523;2018-08-31;5;10;3.2000000000000;100;113.2000000000000;0
2;2160;3;Lars Anvar Kolle;Volestart;84.000;Kongs Nota;1.29,3v;1.29,5a;  Bjerke Travbane ;2018-09-05;Kongs Nota;30082824;578001020120190;23;11.00;47.00;17.00;2;2018-08-22;108.1000000000000;25.3000000000000;39.1000000000000;2018-09-05 13:18:06.523;2018-08-22;14;10;94.3000000000000;100;204.3000000000000;0
2;2160;4;Andre H. Stensen;Volestart;76.191;Bjørkly Kvikka;1.30,7v;1.30,1a;  Bjerke Travbane ;2018-09-05;Bjørkly Kvikka;30077570;578001020110306;42;5.00;13.00;43.00;Disk. galopp;2018-08-11;54.6000000000000;21.0000000000000;180.6000000000000;2018-09-05 13:18:06.523;2018-08-11;25;0;-105.0000000000000;0;-105.0000000000000;0
2;2160;5;Amanda Robertsen;Volestart;58.500;Børke Balderina;1.31,6v;1.32,4a;  Bjerke Travbane ;2018-09-05;Børke Balderina;30070381;578001020100712;23;5.00;26.00;70.00;0;2018-08-17;59.8000000000000;11.5000000000000;161.0000000000000;2018-09-05 13:18:06.523;2018-08-17;19;0;-89.7000000000000;100;10.3000000000000;0
2;2160;6;Glenn Kramer Stenberg;Volestart;78.500;Modijerva;1.29,0v;1.30,9a;  Bjerke Travbane ;2018-09-05;Modijerva;30088968;578001020130420;23;11.00;37.00;52.00;5;2018-08-27;85.1000000000000;25.3000000000000;119.6000000000000;2018-09-05 13:18:06.523;2018-08-27;9;0;-9.2000000000000;100;90.8000000000000;0
2;2160;7;Hans Chr. Holm;Volestart;70.000;H.M. Norne Rose;1.28,6v;1.32,6a;  Bjerke Travbane ;2018-09-05;H.M. Norne Rose;30022966;N-07-0650;34;12.00;27.00;50.00;1;2018-07-25;91.8000000000000;40.8000000000000;170.0000000000000;2018-09-05 13:18:06.523;2018-07-25;42;10;-37.4000000000000;0;-27.4000000000000;0
2;2160;8;Vidar Hop;Volestart;77.253;Tangen Tora;1.30,7v;1.31,7a;  Bjerke Travbane ;2018-09-05;Tangen Tora;30083369;578001020120420;26;4.00;12.00;42.00;6;2018-08-22;31.2000000000000;10.4000000000000;109.2000000000000;2018-09-05 13:18:06.523;2018-08-22;14;0;-67.6000000000000;100;32.4000000000000;0
2;2160;9;Dag-Sveinung Dalen;Volestart;77.000;Riga Viktoria;1.30,8v;1.29,1a;  Bjerke Travbane ;2018-09-05;Riga Viktoria;30076901;578001020110100;18;29.00;50.00;50.00;1;2018-08-16;90.0000000000000;52.2000000000000;90.0000000000000;2018-09-05 13:18:06.523;2018-08-16;20;10;52.2000000000000;0;62.2000000000000;0
2;2160;10;Ole Johan Østre;Volestart;81.000;Lykke Ida;1.29,0v;1.31,6a;  Bjerke Travbane ;2018-09-05;Lykke Ida;30089537;578001020130536;34;0.00;27.00;62.00;3;2018-08-23;91.8000000000000;0.0000000000000;210.8000000000000;2018-09-05 13:18:06.523;2018-08-23;13;10;-119.0000000000000;100;-9.0000000000000;0
2;2160;11;Bjørn Steinseth;Volestart;84.000;Tangen Marte;1.30,3v;1.30,1a;  Bjerke Travbane ;2018-09-05;Tangen Marte;30093370;578001020140296;21;15.00;30.00;62.00;Disk. galopp;2018-08-27;63.0000000000000;31.5000000000000;130.2000000000000;2018-09-05 13:18:06.523;2018-08-27;9;0;-35.7000000000000;100;64.3000000000000;0
2;2160;12;Eirik Høitomt;Volestart;68.000;Nord Skade;1.29,7v;1.30,6a;  Bjerke Travbane ;2018-09-05;Nord Skade;30089696;578001020130574;21;5.00;35.00;52.00;3;2018-08-22;73.5000000000000;10.5000000000000;109.2000000000000;2018-09-05 13:18:06.523;2018-08-22;14;10;-25.2000000000000;100;84.8000000000000;0
3;2100;1;Gry Vigdis Bachmann;Autostart;26.000;Kleppe Spødå;1.33,1v;1.31,4a;  Drammen Travbane ;2018-09-06;Kleppe Spødå;30096985;578001020150020;8;0.00;40.00;25.00;0;2018-08-28;32.0000000000000;0.0000000000000;20.0000000000000;2018-09-06 12:20:47.560;2018-08-28;9;0;12.0000000000000;100;122.0000000000000;10
3;2100;2;Gunnar Austevoll;Autostart;26.500;Nubgards Stina;1.32,5v;;  Drammen Travbane ;2018-09-06;Nubgards Stina;30083260;578001020120380;15;0.00;33.00;13.00;6;2018-08-22;49.5000000000000;0.0000000000000;19.5000000000000;2018-09-06 12:20:47.560;2018-08-22;15;0;30.0000000000000;100;140.0000000000000;10
3;2100;3;Eivind Gravdal;Autostart;27.000;Solhøyulven;1.32,1v;1.33,0a;  Drammen Travbane ;2018-09-06;Solhøyulven;30087851;578001020130077;11;0.00;25.00;0.00;0;2018-08-31;27.5000000000000;0.0000000000000;0.0000000000000;2018-09-06 12:20:47.560;2018-08-31;6;0;27.5000000000000;100;137.5000000000000;10
