35;6;42;31;30099990
16;4;31;50;30094170
33;12;38;9;30109703
12;9;39;58;30082971
46;19;42;26;30108265
30;4;14;53;30092052
4;6;29;50;30089720
0;0;40;11;30095956
33;0;44;18;30112886
19;6;56;16;30112343
41;25;38;17;30098552
17;16;38;76;30035834
24;10;41;74;30064079
5;14;64;22;30104096
32;38;58;47;30104252
24;17;33;21;30076530
