19;23;46;30094371
12;36;57;30095765
28;3;52;30087806
14;8;20;30088713
38;4;15;30089388
23;10;33;30094054
12;2;21;30079031
12;5;33;30083896
14;25;75;30088373
40;8;25;30093364
40;0;33;30093369
18;0;50;30092742
25;33;33;30093388
75;7;20;30079923
35;0;21;30083971
67;0;13;30094380
61;0;24;132006
58;0;25;30090145
29;0;27;30094486
33;0;25;30092543
25;17;42;30088681
13;12;31;30083284
53;9;31;30093762
19;0;50;30089223
19;8;54;30092973
16;3;16;30035512
34;7;13;30069241
47;8;25;30066522
32;2;14;30082151
38;8;18;30082763
60;11;24;30021875
13;3;31;30052716
4;15;46;30083532
42;5;15;30055238
100;0;0;30087454
67;0;0;30094299
43;0;0;30090790
50;0;0;30101747
50;0;0;30092777
25;0;0;30096720
0;0;0;30097969
70;0;0;30087898
44;0;17;30084311
50;0;0;30083603
0;0;0;30040392
30;9;33;30097390
15;23;46;30106616
33;0;29;30051852
4;8;27;30093801
0;17;33;30114879
17;17;33;30113276
12;0;29;30099176
64;0;23;30109127
26;0;16;30110183
0;0;50;30116423
89;12;12;30095435
36;7;43;30099990
0;30;60;30111384
0;33;67;30114697
28;21;55;30068898
33;50;50;30039758
38;14;57;130333
0;20;50;30081003
18;0;25;30093254
14;8;20;30088713
0;6;17;30094293
8;8;58;30092744
16;0;14;30088528
11;17;39;30093632
56;0;10;30037167
82;0;6;30094203
28;36;79;30087847
18;2;8;30071989
4;0;24;30088412
9;15;35;30059147
64;0;7;30064777
55;6;22;30078220
48;0;16;131693
60;2;11;30051763
17;5;24;30085916
17;3;16;30085803
11;27;45;30084068
12;2;28;30083128
22;11;28;30084344
13;4;18;30083004
25;12;36;30090542
15;0;17;30088346
25;0;11;30082680
26;13;40;30078571
64;0;5;30089230
18;0;9;30085197
11;12;38;30088151
26;0;0;30093933
7;0;4;30068820
0;0;25;30094730
32;8;27;30084579
11;16;50;30045361
21;11;27;129115
19;7;36;133875
13;14;47;30066236
22;15;48;30082471
24;4;21;30021644
25;19;45;30066981
19;24;39;30036641
17;7;41;30077166
35;10;40;30037671
10;6;37;30066904
3;9;50;30089304
14;14;42;30079002
28;3;52;30087806
0;2;24;30083777
11;4;39;30009722
40;8;25;30093364
68;0;0;30093401
27;0;55;30087897
54;0;8;30069066
18;0;50;30092742
91;3;21;30083313
70;0;5;30087207
68;0;19;30094059
78;0;0;30088159
20;0;50;30097318
17;0;33;30083260
50;0;0;30097447
0;25;50;30097715
64;0;17;30088316
69;0;0;30082472
0;0;50;30093042
0;0;80;30092480
53;0;8;30093565
90;0;0;30082410
29;0;27;30094486
60;0;29;30090520
33;80;100;30080990
20;0;0;30090552
17;67;67;30098137
11;1;13;128999
100;0;0;30098298
35;0;47;30112886
14;4;26;30103499
30;20;40;30110593
12;5;17;30092252
0;0;25;30114863
10;3;23;30103452
30;10;20;30107335
9;17;37;30086276
18;7;36;30096275
11;12;40;30099752
16;27;59;30099225
23;21;36;30092462
14;11;41;30091914
9;13;30;30053219
0;0;0;30086527
