10;15;35;30082039
34;7;39;30086144
13;30;50;30088007
32;14;34;30089251
7;14;38;30083484
18;9;30;30083613
17;5;55;30087903
13;29;57;30087780
10;8;38;30091050
0;8;29;30087327
37;15;42;30087892
100;0;0;30083224
33;0;0;30077798
0;0;0;30093535
0;0;0;30089744
50;0;0;30088840
50;0;0;30097843
0;0;0;30097572
75;0;0;30091010
50;0;0;30092777
50;0;0;30083168
20;0;0;30089430
20;0;33;30097392
0;0;0;30094602
0;0;0;30098476
0;0;0;30097656
100;0;0;30089589
50;0;50;30093242
0;0;0;30093661
0;0;0;30098918
100;0;0;30094291
60;0;0;30088485
50;0;0;30098553
33;0;0;30093052
100;0;0;30093124
40;4;30;30082331
0;0;0;30083888
50;0;0;30094181
0;0;0;30097360
65;0;19;30068328
50;0;0;30097157
100;0;0;30105069
0;0;0;30105895
0;0;0;30102401
61;3;19;30078549
40;7;42;30067402
5;11;32;30111317
0;100;100;30107026
25;4;19;30096759
25;0;33;30102620
12;14;40;30100005
8;55;55;30101137
17;6;34;30097617
36;7;43;30099990
67;33;33;30100811
33;0;0;30077798
0;0;100;30097753
25;0;0;30100831
14;5;53;30077393
4;0;15;30020782
0;0;0;30097516
56;6;17;127324
52;3;12;30041587
47;11;26;30077720
53;7;25;30052353
58;6;31;30092467
43;5;21;30038041
36;10;29;30068567
49;3;10;30067550
11;6;41;30066402
32;2;14;30082151
38;0;29;30045297
32;5;11;30089013
39;4;19;30052529
63;4;19;30034917
15;6;25;30079346
6;18;51;30078964
42;13;22;30039775
14;5;20;30036640
10;6;27;30080952
11;12;38;30088151
44;8;33;30086253
38;3;12;30078796
19;0;30;30085047
14;18;55;30093475
0;17;25;30092346
25;23;31;30085427
47;14;21;30092927
61;5;35;30078323
10;11;33;30094113
36;10;20;30090429
67;4;9;30082144
53;11;39;30078605
77;0;14;30079749
0;9;55;30081936
62;13;33;30093370
50;5;20;30083370
17;19;24;30088833
27;4;17;30088589
19;23;46;30094371
27;0;16;30078536
15;6;14;30083066
12;10;19;30087566
19;3;18;30084060
17;12;24;30082681
44;33;40;30092687
25;0;0;30098417
56;25;25;30052542
57;0;0;30077931
62;0;4;30076593
22;0;6;30067702
55;0;21;30085507
59;0;17;30066381
36;0;5;30019929
63;0;22;30083752
24;28;44;30083154
0;9;55;30081936
53;17;33;30092993
71;5;15;30052829
53;11;39;30078605
12;17;47;30088753
9;12;34;30079127
25;11;38;30082665
9;15;35;30087981
29;9;35;30078814
23;8;48;30085985
24;22;57;30022486
37;8;28;30039338
19;5;19;30067214
34;15;45;30069402
6;6;31;30054999
37;20;40;30088939
37;4;22;133381
39;17;40;30066982
25;22;45;130250
20;8;42;30086209
33;0;32;30082872
13;2;18;30055594
27;29;71;30093435
25;17;42;30088681
15;16;36;30054281
16;0;19;30089354
6;3;33;30083592
19;18;41;30072831
14;14;42;30051639
34;7;39;30086144
10;9;25;30077740
18;13;42;30078544
10;14;58;30052753
9;10;22;30007138
18;3;19;30078171
15;20;90;30093624
50;20;47;30088369
35;20;45;30087771
59;0;14;30078193
44;0;46;30093211
35;14;50;30089305
30;21;47;30068993
29;3;17;30077232
33;56;67;30089760
43;5;21;30038041
16;44;62;30088238
19;8;46;30095724
0;17;25;30088670
29;18;55;30094084
46;18;27;30080591
7;4;28;30089703
22;14;21;30089604
12;0;24;30084552
50;0;7;30093202
72;0;7;30082819
46;0;10;30082690
33;0;25;30092543
67;0;33;30095049
62;0;14;30078466
47;0;12;30079728
37;0;31;30082182
23;5;18;30087984
77;0;14;30079749
20;16;27;30066960
38;0;0;30089535
8;0;0;30088320
0;44;89;30078916
25;0;0;30098415
38;0;12;30100376
7;1;15;30088925
7;0;14;30097426
38;29;61;30107262
23;0;17;30102416
15;21;32;30095556
34;9;16;30095230
0;33;67;30114697
26;11;49;30095231
29;40;60;30104252
8;23;38;30100433
48;4;16;30097698
5;10;40;30103242
8;18;73;30107368
25;0;25;30114004
55;9;18;30112710
16;81;88;30087456
