Leangen Travbane;1;20200504;2,61;58314;1,53-2,48-1,86;30307; 19,52; 58702;105,24;61241
Leangen Travbane;2;20200504;1,93;92406;1,82-2,94-16,3;31218; 43,82; 70078;627,74;71201
Leangen Travbane;3;20200504;1,59;65850;1,23-1,76-2,18;37001; 6,23; 62623;102,77;72400
Leangen Travbane;4;20200504;22,58;69426;3,64-2,77-2,4;35794; 36,55; 66918;496,14;93049
Leangen Travbane;5;20200504;3,83;72092;1,4-1,14-1,59;32647; 4,92; 71146;73,07;85879
Leangen Travbane;6;20200504;8,44;113193;2,66-1,42-3,47;47382; 11,28; 98228;129,46;124439
Leangen Travbane;1;20200426;1,98;36962;1,32-1,38-1,82;9718; 4,11; 20019;61,54;23897
Leangen Travbane;2;20200426;1,34;22449;1,35-3,02-2,46;8884; 16,2; 18484;136,66;28340
Leangen Travbane;3;20200426;30,22;18166;2,11-1,18-2;6072; 10,22; 18004;528,35;22377
Leangen Travbane;4;20200426;1,68;34875;1,46-1,85-1,53;7469; 10,47; 16658;31,81;23143
Leangen Travbane;5;20200426;3,62;36421;1,16-1,67-1,24;10619; 9,51; 20510;77,76;27644
Leangen Travbane;6;20200426;1,41;41521;1,11-1,55-1,38;7502; 10,38; 26206;82,9;30833
Leangen Travbane;1;20200422;5,61;57629;1,81-5,18-1,98;24885; 42,18; 36183;231,59;43514
Leangen Travbane;2;20200422;3,32;61780;1,56-1,74-1,36;19340; 21,56; 41900;92,26;51602
Leangen Travbane;3;20200422;7,64;70601;1,8-2,12-1,56;25835; 53; 45999;414,39;51022
Leangen Travbane;4;20200422;5,51;61740;1,54-1,66-1,96;30786; 11,64; 52134;343,13;57927
Leangen Travbane;5;20200422;4,1;80629;2,12-5,43-3,52;25632; 27,76; 48919;267;69571
Leangen Travbane;6;20200422;1,69;88005;1,41-2,04-1,54;24678; 11,57; 49674;54,33;80178
Leangen Travbane;1;20200316;;;;; ; ;;
Leangen Travbane;2;20200316;;;;; ; ;;
Leangen Travbane;3;20200316;;;;; ; ;;
Leangen Travbane;4;20200316;;;;; ; ;;
Leangen Travbane;5;20200316;;;;; ; ;;
Leangen Travbane;6;20200316;;;;; ; ;;
Leangen Travbane;7;20200316;;;;; ; ;;
Leangen Travbane;8;20200316;;;;; ; ;;
Leangen Travbane;1;20200309;2,1;32666;1-1-1;5010; 1,87; 21784;6,52;36970
Leangen Travbane;2;20200309;1,58;22993;1,36-2-3,96;5164; 3,05; 19678;45,5;31209
Leangen Travbane;3;20200309;5,2;28983;2,11-5,25-1,9;10192; 178,39; 27525;667,49;34820
Leangen Travbane;4;20200309;2,5;22606;1,48-6,39-2,04;7101; 90,91; 15747;781,24;24899
Leangen Travbane;5;20200309;5,64;12657;1,68-1,95-4,48;6916; 7,28; 18788;114,02;25872
Leangen Travbane;6;20200309;14,16;16137;5,18-1,99-5,63;6513; 46,98; 14455;929,79;30542
Leangen Travbane;7;20200309;7,23;20740;3,08-3,65;5128; 16,83; 15900;161,55;22657
Leangen Travbane;8;20200309;2,25;25071;1,34-1,86-1,5;4362; 12,01; 19322;52,39;34838
Leangen Travbane;1;20200302;3,64;32078;1,57-2,37-1,62;12288; 15,32; 32456;75,61;36357
Leangen Travbane;2;20200302;1,41;42280;1-1-1;5156; 2,56; 16800;5,62;15406
Leangen Travbane;3;20200302;1,53;42389;1,33-2,7-6,22;10403; 12,42; 35239;270,76;42848
Leangen Travbane;4;20200302;12;25254;3,47-2,49-4,36;6621; 49,78; 27823;368,93;32572
Leangen Travbane;5;20200302;10,08;28852;1,73-1,15-2,89;8380; 3,81; 31488;141,34;37818
Leangen Travbane;6;20200302;2,32;41034;1,35-3,5-1,77;8619; 34; 37788;180,51;47822
Leangen Travbane;7;20200302;4,81;38697;1,46-2,39-5,57;5263; 13,5; 28324;129,51;41790
Leangen Travbane;8;20200302;1,81;38460;1,2-1,96-2,75;5022; 3,34; 26911;66,41;46702
Leangen Travbane;1;20200224;3,12;21327;1,13-1,83-1,64;9601; 13,83; 17646;100;30121
Leangen Travbane;2;20200224;2,11;20482;1,36-2,75-1,27;7089; 31,2; 19063;235,98;37001
Leangen Travbane;3;20200224;1,42;27286;1,13-1,33-3,13;7029; 2,31; 29423;67,52;48497
Leangen Travbane;4;20200224;1,71;20492;1,35-2,06-1,77;6570; 7,57; 23006;31,33;35522
Leangen Travbane;5;20200224;16,17;24316;2,77-1,73-5,82;6141; 15,91; 28700;870,8;39243
Leangen Travbane;6;20200224;3,02;40491;1,83-1,6-1,94;10150; 4,73; 32242;73,92;52624
